,ENV,Step,TIME-SIG,Unnamed: 0,Reward,ACTION-BUFFER-SIZE,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,SEED,simple,rainbow,human,random,ARK2,normalized_reward
757,battle_zone,75000,0.75,3613,6920.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.13093101715598307
758,battle_zone,75000,0.9,3293,8120.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.16538654798650493
759,battle_zone,75000,1.0,3453,6000.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.1045151101859163
760,battle_zone,77500,0.5,3774,6000.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.1045151101859163
761,battle_zone,77500,0.75,3614,6400.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.11600028712942359
762,battle_zone,77500,0.9,3294,6480.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.11829732251812504
763,battle_zone,77500,1.0,3454,5520.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.09073289785370756
764,battle_zone,80000,0.5,3775,7200.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.13897064101643816
765,battle_zone,80000,0.75,3615,6400.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.11600028712942359
766,battle_zone,80000,0.9,3295,5720.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.0964754863254612
767,battle_zone,80000,1.0,3455,4680.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,4031.2,10124.6,37187.5,2360.0,11720.0,0.06661402627234225
768,boxing,2500,0.5,3904,-4.366666666666666,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.3722222222222222
769,boxing,2500,0.75,4384,-4.033333333333333,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.3444444444444444
770,boxing,2500,0.9,4224,-3.7,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.3166666666666667
771,boxing,2500,1.0,4064,-3.4166666666666665,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.29305555555555557
772,boxing,5000,0.5,3905,-1.8800000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.165
773,boxing,5000,0.75,4385,-10.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.8616666666666667
774,boxing,5000,0.9,4225,-0.7200000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.06833333333333334
775,boxing,5000,1.0,4065,-1.5200000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.13500000000000004
776,boxing,7500,0.5,3906,-3.88,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.33166666666666667
777,boxing,7500,0.75,4386,-17.119999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.4349999999999998
778,boxing,7500,0.9,4226,-1.44,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.12833333333333333
779,boxing,7500,1.0,4066,-2.0799999999999996,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.18166666666666664
780,boxing,10000,0.5,3907,-3.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.2916666666666667
781,boxing,10000,0.75,4387,-18.639999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.5616666666666665
782,boxing,10000,0.9,4227,-2.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.19166666666666668
783,boxing,10000,1.0,4067,-1.6800000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.14833333333333334
784,boxing,12500,0.5,3908,-1.52,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.135
785,boxing,12500,0.75,4388,-17.360000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.4550000000000003
786,boxing,12500,0.9,4228,-0.16000000000000006,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.02166666666666667
787,boxing,12500,1.0,4068,-0.52,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.051666666666666666
788,boxing,15000,0.5,3909,-1.1199999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.10166666666666667
789,boxing,15000,0.75,4389,-16.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.375
790,boxing,15000,0.9,4229,0.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.03166666666666667
791,boxing,15000,1.0,4069,0.9199999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.06833333333333333
792,boxing,17500,0.5,3910,3.0000000000000004,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.2416666666666667
793,boxing,17500,0.75,4390,-14.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.2416666666666667
794,boxing,17500,0.9,4230,0.8400000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.06166666666666668
795,boxing,17500,1.0,4070,1.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.11499999999999999
796,boxing,20000,0.5,3911,4.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.38166666666666665
797,boxing,20000,0.75,4391,-15.039999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.2616666666666665
798,boxing,20000,0.9,4231,-0.8399999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.07833333333333332
799,boxing,20000,1.0,4071,0.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.04833333333333334
800,boxing,22500,0.5,3912,3.72,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.3016666666666667
801,boxing,22500,0.75,4392,-11.280000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.9483333333333334
802,boxing,22500,0.9,4232,-1.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.15833333333333335
803,boxing,22500,1.0,4072,0.7599999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.054999999999999986
804,boxing,25000,0.5,3913,7.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5850000000000001
805,boxing,25000,0.75,4393,-15.36,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.2883333333333333
806,boxing,25000,0.9,4233,0.7200000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.05166666666666667
807,boxing,25000,1.0,4073,0.9600000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.07166666666666668
808,boxing,27500,0.5,3914,8.360000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.6883333333333335
809,boxing,27500,0.75,4394,-14.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.1849999999999998
810,boxing,27500,0.9,4234,4.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.34166666666666673
811,boxing,27500,1.0,4074,2.64,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.21166666666666667
812,boxing,30000,0.5,3915,7.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5850000000000001
813,boxing,30000,0.75,4395,-13.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.1583333333333334
814,boxing,30000,0.9,4235,5.279999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.43166666666666664
815,boxing,30000,1.0,4075,4.92,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.40166666666666667
816,boxing,32500,0.5,3916,7.92,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.6516666666666667
817,boxing,32500,0.75,4396,-14.399999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.208333333333333
818,boxing,32500,0.9,4236,5.119999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.4183333333333333
819,boxing,32500,1.0,4076,4.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.34500000000000003
820,boxing,35000,0.5,3917,7.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.6383333333333333
821,boxing,35000,0.75,4397,-10.760000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.9050000000000001
822,boxing,35000,0.9,4237,5.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.47500000000000003
823,boxing,35000,1.0,4077,6.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.555
824,boxing,37500,0.5,3918,6.4399999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5283333333333333
825,boxing,37500,0.75,4398,-13.639999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.1449999999999998
826,boxing,37500,0.9,4238,6.279999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.515
827,boxing,37500,1.0,4078,4.5600000000000005,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.37166666666666676
828,boxing,40000,0.5,3919,6.6800000000000015,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5483333333333335
829,boxing,40000,0.75,4399,-15.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.2783333333333333
830,boxing,40000,0.9,4239,5.279999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.43166666666666664
831,boxing,40000,1.0,4079,3.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.3083333333333333
832,boxing,42500,0.5,3920,7.279999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5983333333333333
833,boxing,42500,0.75,4400,-14.479999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.2149999999999999
834,boxing,42500,0.9,4240,4.36,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.35500000000000004
835,boxing,42500,1.0,4080,5.5600000000000005,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.45500000000000007
836,boxing,45000,0.5,3921,6.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5583333333333333
837,boxing,45000,0.75,4401,-12.399999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.0416666666666665
838,boxing,45000,0.9,4241,0.6799999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.04833333333333333
839,boxing,45000,1.0,4081,5.4799999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.4483333333333333
840,boxing,47500,0.5,3922,9.040000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.7450000000000001
841,boxing,47500,0.75,4402,-14.279999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.198333333333333
842,boxing,47500,0.9,4242,0.9200000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.06833333333333334
843,boxing,47500,1.0,4082,7.279999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5983333333333333
844,boxing,50000,0.5,3923,9.919999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.8183333333333332
845,boxing,50000,0.75,4403,-15.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-1.2583333333333333
846,boxing,50000,0.9,4243,2.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.16833333333333333
847,boxing,50000,1.0,4083,7.4799999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.615
848,boxing,52500,0.5,3924,11.28,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.9316666666666666
849,boxing,52500,0.75,4404,-11.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.9716666666666667
850,boxing,52500,0.9,4244,4.359999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.355
851,boxing,52500,1.0,4084,6.4799999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5316666666666666
852,boxing,55000,0.5,3925,11.68,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.965
853,boxing,55000,0.75,4405,-7.080000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.5983333333333334
854,boxing,55000,0.9,4245,8.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.6749999999999999
855,boxing,55000,1.0,4085,7.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.6216666666666667
856,boxing,57500,0.5,3926,14.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.1783333333333335
857,boxing,57500,0.75,4406,-2.16,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.18833333333333335
858,boxing,57500,0.9,4246,11.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.9416666666666668
859,boxing,57500,1.0,4086,7.4799999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.615
860,boxing,60000,0.5,3927,14.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.1683333333333332
861,boxing,60000,0.75,4407,0.5599999999999976,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.038333333333333136
862,boxing,60000,0.9,4247,11.559999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.955
863,boxing,60000,1.0,4087,7.040000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.5783333333333335
864,boxing,62500,0.5,3928,17.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.4116666666666664
865,boxing,62500,0.75,4408,0.4399999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.028333333333333294
866,boxing,62500,0.9,4248,11.24,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.9283333333333333
867,boxing,62500,1.0,4088,8.479999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.6983333333333333
868,boxing,65000,0.5,3929,16.8,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.3916666666666666
869,boxing,65000,0.75,4409,0.4000000000000005,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.02500000000000004
870,boxing,65000,0.9,4249,11.92,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.985
871,boxing,65000,1.0,4089,11.84,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.9783333333333334
872,boxing,67500,0.5,3930,15.919999999999998,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.3183333333333331
873,boxing,67500,0.75,4410,1.2399999999999989,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.0949999999999999
874,boxing,67500,0.9,4250,10.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.8250000000000001
875,boxing,67500,1.0,4090,15.520000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.2850000000000001
876,boxing,70000,0.5,3931,17.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.4349999999999998
877,boxing,70000,0.75,4411,6.279999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.515
878,boxing,70000,0.9,4251,10.040000000000001,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.8283333333333335
879,boxing,70000,1.0,4091,14.4,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.1916666666666667
880,boxing,72500,0.5,3932,23.28,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.9316666666666666
881,boxing,72500,0.75,4412,3.9200000000000017,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.31833333333333347
882,boxing,72500,0.9,4252,11.559999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.955
883,boxing,72500,1.0,4092,13.039999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.0783333333333331
884,boxing,75000,0.5,3933,21.96,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.8216666666666665
885,boxing,75000,0.75,4413,-6.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.5549999999999999
886,boxing,75000,0.9,4253,10.84,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.895
887,boxing,75000,1.0,4093,15.319999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.2683333333333333
888,boxing,77500,0.5,3934,21.119999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.7516666666666663
889,boxing,77500,0.75,4414,-4.88,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.415
890,boxing,77500,0.9,4254,10.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.8716666666666667
891,boxing,77500,1.0,4094,16.44,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.3616666666666666
892,boxing,80000,0.5,3935,18.880000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.5650000000000002
893,boxing,80000,0.75,4415,-2.079999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,-0.18166666666666662
894,boxing,80000,0.9,4255,10.76,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,0.8883333333333333
895,boxing,80000,1.0,4095,17.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,7.8,0.2,12.1,0.1,19.36,1.4483333333333333
896,breakout,2500,0.5,5024,0.8699999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.028819444444444446
897,breakout,2500,0.75,4704,0.8699999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.028819444444444446
898,breakout,2500,0.9,4544,0.8699999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.028819444444444446
899,breakout,2500,1.0,4864,0.8699999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.028819444444444446
900,breakout,5000,0.5,5025,1.32,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.013194444444444441
901,breakout,5000,0.75,4705,1.12,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.020138888888888883
902,breakout,5000,0.9,4545,1.2,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.017361111111111112
903,breakout,5000,1.0,4865,1.1199999999999999,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.02013888888888889
904,breakout,7500,0.5,5026,1.64,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.002083333333333335
905,breakout,7500,0.75,4706,1.48,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.007638888888888888
906,breakout,7500,0.9,4546,1.9600000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.009027777777777786
907,breakout,7500,1.0,4866,1.64,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,-0.002083333333333335
908,breakout,10000,0.5,5027,2.2800000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.020138888888888897
909,breakout,10000,0.75,4707,2.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.029861111111111113
910,breakout,10000,0.9,4547,2.3600000000000003,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.02291666666666668
911,breakout,10000,1.0,4867,2.08,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.013194444444444448
912,breakout,12500,0.5,5028,2.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.03125000000000001
913,breakout,12500,0.75,4708,2.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.03125000000000001
914,breakout,12500,0.9,4548,3.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.04652777777777778
915,breakout,12500,1.0,4868,2.6399999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.03263888888888888
916,breakout,15000,0.5,5029,2.7600000000000002,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.036805555555555564
917,breakout,15000,0.75,4709,3.4799999999999995,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.06180555555555554
918,breakout,15000,0.9,4549,3.56,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.06458333333333334
919,breakout,15000,1.0,4869,3.6799999999999997,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.06874999999999999
920,breakout,17500,0.5,5030,4.0,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.0798611111111111
921,breakout,17500,0.75,4710,4.6,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.10069444444444442
922,breakout,17500,0.9,4550,4.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.08124999999999999
923,breakout,17500,1.0,4870,4.04,80000,False,100,8,0.95,0,0.1,250,False,2,False,20,2,16.4,1.9,30.5,1.7,17.8,0.08124999999999999
