,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
82,47500,388.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
83,50000,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
84,52500,490.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
85,55000,386.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
86,57500,352.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
87,60000,370.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
88,62500,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
89,65000,390.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
90,67500,432.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
91,70000,366.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
92,72500,348.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
93,75000,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
94,77500,422.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
95,80000,454.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,0
96,2500,162.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
97,5000,406.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
98,7500,566.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
99,10000,566.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
100,12500,606.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
101,15000,458.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
102,17500,384.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
103,20000,440.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
104,22500,470.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
105,25000,476.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
106,27500,446.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
107,30000,482.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
108,32500,472.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
109,35000,492.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
110,37500,480.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
111,40000,488.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
112,42500,500.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
113,45000,504.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
114,47500,518.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
115,50000,510.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
116,52500,514.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
117,55000,462.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
118,57500,502.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
119,60000,474.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
120,62500,478.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
121,65000,496.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
122,67500,462.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
123,70000,498.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
124,72500,494.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
125,75000,528.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
126,77500,562.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
127,80000,556.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,1
128,2500,288.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
129,5000,336.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
130,7500,392.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
131,10000,322.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
132,12500,360.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
133,15000,462.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
134,17500,384.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
135,20000,512.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
136,22500,424.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
137,25000,326.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
138,27500,356.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
139,30000,326.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
140,32500,322.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
141,35000,460.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
142,37500,450.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
143,40000,626.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
144,42500,502.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
145,45000,504.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
146,47500,482.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
147,50000,484.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
148,52500,494.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
149,55000,532.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
150,57500,516.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
151,60000,546.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
152,62500,558.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
153,65000,500.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
154,67500,480.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
155,70000,492.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
156,72500,538.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
157,75000,494.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
158,77500,490.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
159,80000,498.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,1.0,4
160,2500,164.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
161,5000,300.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
162,7500,468.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
163,10000,382.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
164,12500,458.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
165,15000,478.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
166,17500,358.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
167,20000,456.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
168,22500,512.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
169,25000,548.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
170,27500,554.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
171,30000,550.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
172,32500,552.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
173,35000,558.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
174,37500,584.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
175,40000,572.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
176,42500,580.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
177,45000,570.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
178,47500,586.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
179,50000,754.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
180,52500,952.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
181,55000,1008.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
182,57500,918.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
183,60000,676.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
184,62500,510.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
185,65000,620.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
186,67500,516.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
187,70000,456.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
188,72500,476.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
189,75000,592.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
190,77500,800.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
191,80000,500.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,1
192,2500,244.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
193,5000,310.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
194,7500,434.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
195,10000,324.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
196,12500,346.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
197,15000,364.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
198,17500,344.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
199,20000,668.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
200,22500,396.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
201,25000,422.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
202,27500,612.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
203,30000,524.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
204,32500,408.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
205,35000,486.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
206,37500,474.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
207,40000,522.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
208,42500,450.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
209,45000,480.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
210,47500,460.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
211,50000,374.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
212,52500,556.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
213,55000,434.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
214,57500,524.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
215,60000,474.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
216,62500,476.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
217,65000,520.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
218,67500,674.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
219,70000,560.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
220,72500,536.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
221,75000,490.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
222,77500,500.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
223,80000,636.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,0
224,2500,280.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
225,5000,326.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
226,7500,320.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
227,10000,454.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
228,12500,396.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
229,15000,362.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
230,17500,408.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
231,20000,442.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
232,22500,464.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
233,25000,544.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,0.75,3
