,ENV,Step,EXPLORE,Reward,ACTION-BUFFER-SIZE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,FRAMESTACK,M,TIME-SIG,SEED,simple,rainbow,human,random,ARK2,normalized_reward
773,chopper_command,5000,mean,622.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.02873737988079309
774,chopper_command,7500,best fixed,844.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.005017637756963873
775,chopper_command,7500,inverse,596.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.03269067023476463
776,chopper_command,7500,mean,776.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.005321737014961683
777,chopper_command,10000,best fixed,832.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.00319304220897701
778,chopper_command,10000,inverse,668.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.02174309694684345
779,chopper_command,10000,mean,764.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.007146332562948546
780,chopper_command,12500,best fixed,868.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.008666828852937599
781,chopper_command,12500,inverse,720.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.013836516238900377
782,chopper_command,12500,mean,864.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.008058630336941978
783,chopper_command,15000,best fixed,940.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.019614402140858776
784,chopper_command,15000,inverse,784.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.0041053399829704415
785,chopper_command,15000,mean,844.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.005017637756963873
786,chopper_command,17500,best fixed,1080.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04090135020070551
787,chopper_command,17500,inverse,848.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.005625836272959494
788,chopper_command,17500,mean,872.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.009275027368933219
789,chopper_command,20000,best fixed,1092.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04272594574869237
790,chopper_command,20000,inverse,872.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.009275027368933219
791,chopper_command,20000,mean,932.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.018398005108867535
792,chopper_command,22500,best fixed,1236.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.06462109232453472
793,chopper_command,22500,inverse,900.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.013532416980902566
794,chopper_command,22500,mean,1016.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.031170173944775573
795,chopper_command,25000,best fixed,1168.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.05428171755260917
796,chopper_command,25000,inverse,808.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,-0.00045614888699671574
797,chopper_command,25000,mean,1024.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03238657097676682
798,chopper_command,27500,best fixed,1104.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.044550541296679236
799,chopper_command,27500,inverse,856.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.006842233304950735
800,chopper_command,27500,mean,1020.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.0317783724607712
801,chopper_command,30000,best fixed,1068.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03907675465271865
802,chopper_command,30000,inverse,864.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.008058630336941978
803,chopper_command,30000,mean,1024.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03238657097676682
804,chopper_command,32500,best fixed,1144.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.05063252645663544
805,chopper_command,32500,inverse,820.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.001368446660990147
806,chopper_command,32500,mean,1048.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03603576207274054
807,chopper_command,35000,best fixed,1204.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.05975550419656976
808,chopper_command,35000,inverse,848.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.005625836272959494
809,chopper_command,35000,mean,988.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.026912784332806226
810,chopper_command,37500,best fixed,1280.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.07131127600048656
811,chopper_command,37500,inverse,876.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.009883225884928841
812,chopper_command,37500,mean,1080.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04090135020070551
813,chopper_command,40000,best fixed,1356.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08286704780440335
814,chopper_command,40000,inverse,880.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.010491424400924461
815,chopper_command,40000,mean,1104.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.044550541296679236
816,chopper_command,42500,best fixed,1348.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08165065077241211
817,chopper_command,42500,inverse,872.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.009275027368933219
818,chopper_command,42500,mean,1152.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.051848923488626686
819,chopper_command,45000,best fixed,1356.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08286704780440335
820,chopper_command,45000,inverse,872.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.009275027368933219
821,chopper_command,45000,mean,1088.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04211774723269675
822,chopper_command,47500,best fixed,1120.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04698333536066172
823,chopper_command,47500,inverse,944.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.020222600656854398
824,chopper_command,47500,mean,1136.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.049416129424644205
825,chopper_command,50000,best fixed,960.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.022655394720836882
826,chopper_command,50000,inverse,992.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.027520982848801848
827,chopper_command,50000,mean,1156.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.052457122004622304
828,chopper_command,52500,best fixed,1104.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.044550541296679236
829,chopper_command,52500,inverse,944.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.020222600656854398
830,chopper_command,52500,mean,1104.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.044550541296679236
831,chopper_command,55000,best fixed,1396.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08894903296435956
832,chopper_command,55000,inverse,872.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.009275027368933219
833,chopper_command,55000,mean,1164.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.05367351903661355
834,chopper_command,57500,best fixed,1348.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08165065077241211
835,chopper_command,57500,inverse,936.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.019006203624863154
836,chopper_command,57500,mean,1092.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04272594574869237
837,chopper_command,60000,best fixed,1388.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08773263593236832
838,chopper_command,60000,inverse,1080.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04090135020070551
839,chopper_command,60000,mean,1108.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.045158739812674854
840,chopper_command,62500,best fixed,1636.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.12544094392409683
841,chopper_command,62500,inverse,1052.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03664396058873616
842,chopper_command,62500,mean,1080.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04090135020070551
843,chopper_command,65000,best fixed,1632.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.1248327454081012
844,chopper_command,65000,inverse,1000.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.02873737988079309
845,chopper_command,65000,mean,1140.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.05002432794063982
846,chopper_command,67500,best fixed,1368.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.08469164335239021
847,chopper_command,67500,inverse,1068.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03907675465271865
848,chopper_command,67500,mean,1152.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.051848923488626686
849,chopper_command,70000,best fixed,1268.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.0694866804524997
850,chopper_command,70000,inverse,1024.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.03238657097676682
851,chopper_command,70000,mean,1084.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04150954871670113
852,chopper_command,72500,best fixed,1464.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.09928840773628513
853,chopper_command,72500,inverse,1028.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.032994769492762435
854,chopper_command,72500,mean,1004.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.02934557839678871
855,chopper_command,75000,best fixed,1536.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.1102359810242063
856,chopper_command,75000,inverse,1040.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.0348193650407493
857,chopper_command,75000,mean,1156.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.052457122004622304
858,chopper_command,77500,best fixed,1484.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.10232940031626322
859,chopper_command,77500,inverse,1168.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.05428171755260917
860,chopper_command,77500,mean,1104.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.044550541296679236
861,chopper_command,80000,best fixed,1424.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.09320642257632891
862,chopper_command,80000,inverse,1100.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04394234278068362
863,chopper_command,80000,mean,1088.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,979.4,861.8,7387.8,811.0,2364.0,0.04211774723269675
864,crazy_climber,2500,best fixed,1493.3333333333335,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37076145725627335
865,crazy_climber,2500,inverse,1013.3333333333334,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3899239753708413
866,crazy_climber,2500,mean,893.3333333333333,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.39471460489948323
867,crazy_climber,5000,best fixed,551.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.40838120636035913
868,crazy_climber,5000,inverse,653.3333333333333,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4042958639567672
869,crazy_climber,5000,mean,36.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4289409914207809
870,crazy_climber,7500,best fixed,356.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4161659793444023
871,crazy_climber,7500,inverse,460.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.41201410041957925
872,crazy_climber,7500,mean,128.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.42526817544882206
873,crazy_climber,10000,best fixed,524.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4094590980043036
874,crazy_climber,10000,inverse,412.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4139303522310361
875,crazy_climber,10000,mean,308.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.41808223115585913
876,crazy_climber,12500,best fixed,688.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4029119043151595
877,crazy_climber,12500,inverse,544.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4086606597495299
878,crazy_climber,12500,mean,532.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.40913972270239407
879,crazy_climber,15000,best fixed,828.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3973228365317439
880,crazy_climber,15000,inverse,708.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.40211346606038584
881,crazy_climber,15000,mean,664.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.4038700302208879
882,crazy_climber,17500,best fixed,948.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.39253220700310193
883,crazy_climber,17500,inverse,884.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3950872094183776
884,crazy_climber,17500,mean,836.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.39700346122983443
885,crazy_climber,20000,best fixed,1068.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3877415774744599
886,crazy_climber,20000,inverse,1084.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.387102826870641
887,crazy_climber,20000,mean,980.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.39125470579546406
888,crazy_climber,22500,best fixed,1304.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3783200060681307
889,crazy_climber,22500,inverse,1128.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.38534626271013894
890,crazy_climber,22500,mean,1128.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.38534626271013894
891,crazy_climber,25000,best fixed,1408.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37416812714330766
892,crazy_climber,25000,inverse,1424.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37352937653948876
893,crazy_climber,25000,mean,1212.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.38199282204008955
894,crazy_climber,27500,best fixed,1760.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3601156138592912
895,crazy_climber,27500,inverse,1572.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.36762093345416363
896,crazy_climber,27500,mean,1292.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3787990690209949
897,crazy_climber,30000,best fixed,1880.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.35532498433064924
898,crazy_climber,30000,inverse,1696.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3626706162745669
899,crazy_climber,30000,mean,1424.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37352937653948876
900,crazy_climber,32500,best fixed,2120.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3457437252733653
901,crazy_climber,32500,inverse,1824.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.35756061144401546
902,crazy_climber,32500,mean,1412.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37400843949235296
903,crazy_climber,35000,best fixed,2064.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.34797935238673156
904,crazy_climber,35000,inverse,2092.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3468615388300484
905,crazy_climber,35000,mean,1264.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37991688257767803
906,crazy_climber,37500,best fixed,2180.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3433484105090443
907,crazy_climber,37500,inverse,2232.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3412724710466328
908,crazy_climber,37500,mean,1360.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37608437895476443
909,crazy_climber,40000,best fixed,2156.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.34430653641477266
910,crazy_climber,40000,inverse,2240.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.3409530957447233
911,crazy_climber,40000,mean,1508.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.37017593586943937
912,crazy_climber,42500,best fixed,2220.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.341751533999497
913,crazy_climber,42500,inverse,2452.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.33248965024412247
914,crazy_climber,42500,mean,1752.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,62583.6,16185.3,35829.4,10780.5,2368.0,-0.36043498916120065
