,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
149,55000,988.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
150,57500,724.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
151,60000,664.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
152,62500,826.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
153,65000,882.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
154,67500,890.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
155,70000,754.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
156,72500,778.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
157,75000,882.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
158,77500,958.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
159,80000,938.0,alien,80000,sparse,inverse,100,8,0.95,0,0.1,250,False,2,False,20,0.3,3
160,2500,232.5,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
161,5000,324.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
162,7500,406.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
163,10000,340.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
164,12500,370.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
165,15000,476.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
166,17500,456.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
167,20000,350.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
168,22500,378.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
169,25000,492.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
170,27500,374.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
171,30000,388.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
172,32500,492.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
173,35000,580.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
174,37500,396.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
175,40000,424.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
176,42500,382.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
177,45000,376.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
178,47500,406.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
179,50000,414.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
180,52500,544.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
181,55000,560.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
182,57500,586.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
183,60000,640.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
184,62500,524.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
185,65000,364.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
186,67500,358.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
187,70000,476.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
188,72500,514.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
189,75000,516.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
190,77500,634.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
191,80000,374.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,2
192,2500,256.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
193,5000,324.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
194,7500,338.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
195,10000,308.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
196,12500,332.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
197,15000,350.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
198,17500,404.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
199,20000,384.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
200,22500,352.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
201,25000,330.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
202,27500,628.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
203,30000,606.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
204,32500,404.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
205,35000,410.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
206,37500,386.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
207,40000,418.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
208,42500,568.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
209,45000,428.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
210,47500,406.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
211,50000,560.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
212,52500,420.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
213,55000,434.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
214,57500,402.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
215,60000,406.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
216,62500,452.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
217,65000,608.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
218,67500,498.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
219,70000,378.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
220,72500,404.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
221,75000,638.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
222,77500,536.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
223,80000,558.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,1
224,2500,266.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
225,5000,670.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
226,7500,462.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
227,10000,510.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
228,12500,374.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
229,15000,436.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
230,17500,402.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
231,20000,386.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
232,22500,360.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
233,25000,330.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
234,27500,442.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
235,30000,478.0,alien,80000,sparse,mean,100,8,0.95,0,0.1,250,False,2,False,20,0.3,0
