,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED,simple,rainbow,human,random,normalized_reward
2212,12500,448.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.09227488611030336
2213,15000,548.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.1407385867984879
2214,17500,680.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.20471067170689153
2215,20000,756.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.24154308422991178
2216,22500,888.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.3055151691383154
2217,25000,904.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.3132693612484249
2218,27500,548.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.1407385867984879
2219,30000,608.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.16981680721139863
2220,32500,808.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.26674420858776776
2221,35000,540.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.13686149074343315
2222,37500,752.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.2396045362023844
2223,40000,712.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.22021905592711058
2224,42500,1020.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.369487254046719
2225,45000,1632.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.6660851022584084
2226,47500,1616.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.6583309101482989
2227,50000,1312.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.5110012600562179
2228,52500,872.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.29776097702820586
2229,55000,824.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.2744984006978773
2230,57500,756.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.24154308422991178
2231,60000,948.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.3345933895512261
2232,62500,1308.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.5090627120286906
2233,65000,916.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.31908500533100703
2234,67500,728.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.2279732480372201
2235,70000,896.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.30939226519337015
2236,72500,1200.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.45672191528545114
2237,75000,892.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.30745371716584274
2238,77500,848.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.2861296888630416
2239,80000,1064.0,gopher,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,771.0,349.5,2321.0,257.6,0.3908112823495202
2240,2500,18.75,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,-0.04076125406803986
2241,5000,600.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,-0.01726263871763255
2242,7500,2426.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.05655838774231368
2243,10000,3130.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.08501950637747367
2244,12500,4727.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.1495825837359261
2245,15000,4762.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.15099755412261728
2246,17500,7415.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2582523094338097
2247,20000,5944.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.1987831254674456
2248,22500,7505.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.26189080471387277
2249,25000,7495.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2614865274605324
2250,27500,4700.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.14849103515190717
2251,30000,6084.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.20444300701421034
2252,32500,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2253,35000,6696.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2291847749186392
2254,37500,7512.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.262173798791211
2255,40000,6711.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2297911907986497
2256,42500,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2257,45000,7601.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.26577186634594
2258,47500,7576.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2647611732125892
2259,50000,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2260,52500,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2261,55000,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2262,57500,7580.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.26492288411392534
2263,60000,7597.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2656101554446039
2264,62500,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2265,65000,7546.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.26354834145256817
2266,67500,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2267,70000,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2268,72500,6693.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2290634917426371
2269,75000,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2270,77500,6701.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.22938691354530938
2271,80000,7605.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4,1295.1,6857.0,25762.5,1027.0,0.2659335772472762
2272,2500,37.5,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,-0.04000323421802672
2273,5000,75.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,-0.038487194518000443
2274,7500,1174.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.00594287562410301
2275,10000,2951.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.07778294354268157
2276,12500,2990.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.0793596248307089
2277,15000,3055.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.08198742697742112
2278,17500,3020.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.08057245659072992
2279,20000,3058.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.08210871015342322
2280,22500,3155.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.08603019951082452
2281,25000,3155.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.08603019951082452
2282,27500,3185.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.08724303127084554
2283,30000,3775.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.11109538921792565
2284,32500,3865.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.11473388449798871
2285,35000,7385.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2570394776737887
2286,37500,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2287,40000,5660.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.1873016514725799
2288,42500,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2289,45000,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2290,47500,7379.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2567969113217845
2291,50000,6500.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.22126094075316852
2292,52500,6547.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.22316104384386812
2293,55000,7392.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.25732247175112694
2294,57500,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2295,60000,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2296,62500,7414.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2582118817084757
2297,65000,6503.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.22138222392917062
2298,67500,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2299,70000,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2300,72500,6493.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2209779466758303
2301,75000,7390.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.25724161630045883
2302,77500,7400.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.2576458935537992
2303,80000,8503.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3,1295.1,6857.0,25762.5,1027.0,0.30223767459723877
2304,2500,800.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,-0.009177093650825736
2305,5000,510.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,-0.02090113399769562
2306,7500,1085.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.0023448080693739765
2307,10000,2848.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.07361888783327607
2308,12500,3100.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08380667461745264
2309,15000,3115.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08441309049746316
2310,17500,3105.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08400881324412282
2311,20000,3119.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08457480139879929
2312,22500,3115.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08441309049746316
2313,25000,3119.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08457480139879929
2314,27500,3115.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08441309049746316
2315,30000,3123.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08473651230013543
2316,32500,3119.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08457480139879929
2317,35000,3159.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08619191041216066
2318,37500,3155.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08603019951082452
2319,40000,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2320,42500,3159.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08619191041216066
2321,45000,3155.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08603019951082452
2322,47500,3153.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08594934406015646
2323,50000,3159.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08619191041216066
2324,52500,3169.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.086596187665501
2325,55000,3153.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08594934406015646
2326,57500,3159.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08619191041216066
2327,60000,3159.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08619191041216066
2328,62500,3163.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08635362131349679
2329,65000,3153.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08594934406015646
2330,67500,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2331,70000,3169.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.086596187665501
2332,72500,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2333,75000,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2334,77500,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2335,80000,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,1,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2336,2500,37.5,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,-0.04000323421802672
2337,5000,75.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,-0.038487194518000443
2338,7500,75.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,-0.038487194518000443
2339,10000,85.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,-0.03808291726466011
2340,12500,596.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,-0.017424349618968688
2341,15000,1552.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.021224555800367893
2342,17500,2540.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.061167148430393566
2343,20000,2836.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.07313375512926765
2344,22500,2995.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.07956176345737907
2345,25000,2986.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.07919791392937277
2346,27500,3611.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.10446524226314406
2347,30000,3055.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.08198742697742112
2348,32500,3035.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.08117887247074043
2349,35000,3642.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.10571850174849912
2350,37500,3810.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.11251035960461685
2351,40000,6354.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.21535849285439954
2352,42500,5565.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.18346101756584665
2353,45000,6430.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.21843099997978613
2354,47500,6475.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.22025024761981768
2355,50000,5639.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.18645266924056517
2356,52500,5585.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.18426957207252734
2357,55000,6445.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.21903741585979664
2358,57500,7290.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2531988437670554
2359,60000,6475.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.22025024761981768
2360,62500,7283.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2529158496897172
2361,65000,7290.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2531988437670554
2362,67500,7290.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2531988437670554
2363,70000,6465.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.21984597036647732
2364,72500,7290.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2531988437670554
2365,75000,6465.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.21984597036647732
2366,77500,7290.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2531988437670554
2367,80000,6499.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2,1295.1,6857.0,25762.5,1027.0,0.2212205130278345
2368,2500,15.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,-0.04091285803804249
2369,5000,488.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,-0.02179054395504437
2370,7500,410.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,-0.024943906531099028
2371,10000,3010.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08016817933738958
2372,12500,3085.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08320025873744213
2373,15000,3125.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08481736775080351
2374,17500,3161.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08627276586282873
2375,20000,3205.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08805158577752623
2376,22500,3255.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.09007297204422793
2377,25000,3165.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08643447676416487
2378,27500,3125.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08481736775080351
2379,30000,3113.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08433223504679509
2380,32500,3157.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08611105496149259
2381,35000,3209.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08821329667886237
2382,37500,3239.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08942612843888338
2383,40000,3215.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08845586303086657
2384,42500,3225.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.08886014028420691
2385,45000,3265.0,hero,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0,1295.1,6857.0,25762.5,1027.0,0.09047724929756827
