,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
153,65000,554.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
154,67500,558.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
155,70000,540.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
156,72500,580.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
157,75000,536.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
158,77500,546.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
159,80000,556.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
160,2500,1.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
161,5000,46.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
162,7500,48.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
163,10000,69.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
164,12500,63.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
165,15000,80.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
166,17500,80.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
167,20000,86.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
168,22500,87.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
169,25000,100.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
170,27500,93.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,4
