,ACTION-BUFFER-SIZE,ARK2,CLIP-REWARD,DISCOUNT,ENV,EPS-DECAY,EPSILON,EXPLORE,FRAMESTACK,K_ACT,K_EXP,M,PROJECTION,Reward,SEED,STATE-DIM,STICKY-ACTIONS,Step,TIME-SIG,Unnamed: 0,human,normalized_reward,rainbow,random,simple
905,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2160.0,2.0,250.0,False,67500,100.0,905,35829.4,-0.344146848763818,16185.3,10780.5,62583.6
906,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2020.0,2.0,250.0,False,70000,100.0,906,35829.4,-0.3497359165472336,16185.3,10780.5,62583.6
907,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2240.0,2.0,250.0,False,72500,100.0,907,35829.4,-0.3409530957447233,16185.3,10780.5,62583.6
908,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2060.0,2.0,250.0,False,75000,100.0,908,35829.4,-0.34813904003768625,16185.3,10780.5,62583.6
909,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2320.0,2.0,250.0,False,77500,100.0,909,35829.4,-0.33775934272562863,16185.3,10780.5,62583.6
910,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2440.0,2.0,250.0,False,80000,100.0,910,35829.4,-0.3329687131969867,16185.3,10780.5,62583.6
911,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,700.0,1.0,250.0,False,2500,100.0,911,35829.4,-0.40243284136229535,16185.3,10780.5,62583.6
912,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,525.0,1.0,250.0,False,5000,100.0,912,35829.4,-0.4094191760915649,16185.3,10780.5,62583.6
913,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,160.0,1.0,250.0,False,7500,100.0,913,35829.4,-0.4239906742411842,16185.3,10780.5,62583.6
914,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,140.0,1.0,250.0,False,10000,100.0,914,35829.4,-0.42478911249595785,16185.3,10780.5,62583.6
915,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,340.0,1.0,250.0,False,12500,100.0,915,35829.4,-0.4168047299482213,16185.3,10780.5,62583.6
916,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,500.0,1.0,250.0,False,15000,100.0,916,35829.4,-0.410417223910032,16185.3,10780.5,62583.6
917,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,640.0,1.0,250.0,False,17500,100.0,917,35829.4,-0.4048281561266163,16185.3,10780.5,62583.6
918,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,440.0,1.0,250.0,False,20000,100.0,918,35829.4,-0.41281253867435297,16185.3,10780.5,62583.6
919,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,600.0,1.0,250.0,False,22500,100.0,919,35829.4,-0.4064250326361637,16185.3,10780.5,62583.6
920,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,680.0,1.0,250.0,False,25000,100.0,920,35829.4,-0.403231279617069,16185.3,10780.5,62583.6
921,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,860.0,1.0,250.0,False,27500,100.0,921,35829.4,-0.396045335324106,16185.3,10780.5,62583.6
922,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,940.0,1.0,250.0,False,30000,100.0,922,35829.4,-0.3928515823050114,16185.3,10780.5,62583.6
923,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1140.0,1.0,250.0,False,32500,100.0,923,35829.4,-0.3848671997572747,16185.3,10780.5,62583.6
924,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1100.0,1.0,250.0,False,35000,100.0,924,35829.4,-0.3864640762668221,16185.3,10780.5,62583.6
925,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,960.0,1.0,250.0,False,37500,100.0,925,35829.4,-0.3920531440502377,16185.3,10780.5,62583.6
926,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1080.0,1.0,250.0,False,40000,100.0,926,35829.4,-0.3872625145215957,16185.3,10780.5,62583.6
927,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1180.0,1.0,250.0,False,42500,100.0,927,35829.4,-0.3832703232477274,16185.3,10780.5,62583.6
928,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1420.0,1.0,250.0,False,45000,100.0,928,35829.4,-0.37368906419044345,16185.3,10780.5,62583.6
929,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1500.0,1.0,250.0,False,47500,100.0,929,35829.4,-0.3704953111713488,16185.3,10780.5,62583.6
930,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1480.0,1.0,250.0,False,50000,100.0,930,35829.4,-0.3712937494261225,16185.3,10780.5,62583.6
931,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1480.0,1.0,250.0,False,52500,100.0,931,35829.4,-0.3712937494261225,16185.3,10780.5,62583.6
932,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1780.0,1.0,250.0,False,55000,100.0,932,35829.4,-0.35931717560451754,16185.3,10780.5,62583.6
933,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1940.0,1.0,250.0,False,57500,100.0,933,35829.4,-0.35292966956632826,16185.3,10780.5,62583.6
934,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1760.0,1.0,250.0,False,60000,100.0,934,35829.4,-0.3601156138592912,16185.3,10780.5,62583.6
935,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,1880.0,1.0,250.0,False,62500,100.0,935,35829.4,-0.35532498433064924,16185.3,10780.5,62583.6
936,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2140.0,1.0,250.0,False,65000,100.0,936,35829.4,-0.3449452870185916,16185.3,10780.5,62583.6
937,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2300.0,1.0,250.0,False,67500,100.0,937,35829.4,-0.3385577809804023,16185.3,10780.5,62583.6
938,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2460.0,1.0,250.0,False,70000,100.0,938,35829.4,-0.332170274942213,16185.3,10780.5,62583.6
939,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2540.0,1.0,250.0,False,72500,100.0,939,35829.4,-0.3289765219231184,16185.3,10780.5,62583.6
940,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2500.0,1.0,250.0,False,75000,100.0,940,35829.4,-0.3305733984326657,16185.3,10780.5,62583.6
941,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2560.0,1.0,250.0,False,77500,100.0,941,35829.4,-0.3281780836683447,16185.3,10780.5,62583.6
942,80000.0,2368.0,False,0.95,crazy_climber,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,2700.0,1.0,250.0,False,80000,100.0,942,35829.4,-0.32258901588492905,16185.3,10780.5,62583.6
943,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,65.0,0.0,250.0,False,2500,100.0,943,1971.0,-0.04788608499642641,508.0,152.1,208.1
944,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,128.0,0.0,250.0,False,5000,100.0,944,1971.0,-0.013249766342294791,508.0,152.1,208.1
945,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,122.0,0.0,250.0,False,7500,100.0,945,1971.0,-0.01654846335697399,508.0,152.1,208.1
946,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,182.0,0.0,250.0,False,10000,100.0,946,1971.0,0.016438506789818026,508.0,152.1,208.1
947,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,167.0,0.0,250.0,False,12500,100.0,947,1971.0,0.00819176425312002,508.0,152.1,208.1
948,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,125.0,0.0,250.0,False,15000,100.0,948,1971.0,-0.01489911484963439,508.0,152.1,208.1
949,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,167.0,0.0,250.0,False,17500,100.0,949,1971.0,0.00819176425312002,508.0,152.1,208.1
950,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,167.0,0.0,250.0,False,20000,100.0,950,1971.0,0.00819176425312002,508.0,152.1,208.1
951,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,150.0,0.0,250.0,False,22500,100.0,951,1971.0,-0.0011545439551377177,508.0,152.1,208.1
952,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,110.0,0.0,250.0,False,25000,100.0,952,1971.0,-0.023145857386332395,508.0,152.1,208.1
953,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,154.0,0.0,250.0,False,27500,100.0,953,1971.0,0.0010445873879817505,508.0,152.1,208.1
954,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,147.0,0.0,250.0,False,30000,100.0,954,1971.0,-0.0028038924624773183,508.0,152.1,208.1
955,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,130.0,0.0,250.0,False,32500,100.0,955,1971.0,-0.012150200670735056,508.0,152.1,208.1
956,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,172.0,0.0,250.0,False,35000,100.0,956,1971.0,0.010940678432019357,508.0,152.1,208.1
957,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,176.0,0.0,250.0,False,37500,100.0,957,1971.0,0.013139809775138823,508.0,152.1,208.1
958,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,108.0,0.0,250.0,False,40000,100.0,958,1971.0,-0.024245423057892127,508.0,152.1,208.1
959,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,114.0,0.0,250.0,False,42500,100.0,959,1971.0,-0.020946726043212925,508.0,152.1,208.1
960,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,174.0,0.0,250.0,False,45000,100.0,960,1971.0,0.012040244103579088,508.0,152.1,208.1
961,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,143.0,0.0,250.0,False,47500,100.0,961,1971.0,-0.005003023805596786,508.0,152.1,208.1
962,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,225.0,0.0,250.0,False,50000,100.0,962,1971.0,0.0400791687283523,508.0,152.1,208.1
963,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,234.0,0.0,250.0,False,52500,100.0,963,1971.0,0.0450272142503711,508.0,152.1,208.1
964,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,230.0,0.0,250.0,False,55000,100.0,964,1971.0,0.04282808290725164,508.0,152.1,208.1
965,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,204.0,0.0,250.0,False,57500,100.0,965,1971.0,0.028533729176975095,508.0,152.1,208.1
966,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,184.0,0.0,250.0,False,60000,100.0,966,1971.0,0.017538072461377757,508.0,152.1,208.1
967,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,147.0,0.0,250.0,False,62500,100.0,967,1971.0,-0.0028038924624773183,508.0,152.1,208.1
968,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,115.0,0.0,250.0,False,65000,100.0,968,1971.0,-0.02039694320743306,508.0,152.1,208.1
969,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,112.0,0.0,250.0,False,67500,100.0,969,1971.0,-0.02204629171477266,508.0,152.1,208.1
970,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,54.0,0.0,250.0,False,70000,100.0,970,1971.0,-0.05393369619000495,508.0,152.1,208.1
971,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,93.0,0.0,250.0,False,72500,100.0,971,1971.0,-0.03249216559459013,508.0,152.1,208.1
972,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,172.5,1.0,250.0,False,2500,100.0,972,1971.0,0.011215569849909287,508.0,152.1,208.1
973,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,178.75,1.0,250.0,False,5000,100.0,973,1971.0,0.014651712573533456,508.0,152.1,208.1
974,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,124.0,1.0,250.0,False,7500,100.0,974,1971.0,-0.01544889768541426,508.0,152.1,208.1
975,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,104.0,1.0,250.0,False,10000,100.0,975,1971.0,-0.0264445544010116,508.0,152.1,208.1
976,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,88.0,1.0,250.0,False,12500,100.0,976,1971.0,-0.03524107977348947,508.0,152.1,208.1
977,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,66.0,1.0,250.0,False,15000,100.0,977,1971.0,-0.047336302160646535,508.0,152.1,208.1
978,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,87.0,1.0,250.0,False,17500,100.0,978,1971.0,-0.035790862609269336,508.0,152.1,208.1
979,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,163.0,1.0,250.0,False,20000,100.0,979,1971.0,0.0059926329100005536,508.0,152.1,208.1
980,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,168.0,1.0,250.0,False,22500,100.0,980,1971.0,0.008741547088899888,508.0,152.1,208.1
981,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,122.0,1.0,250.0,False,25000,100.0,981,1971.0,-0.01654846335697399,508.0,152.1,208.1
982,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,145.0,1.0,250.0,False,27500,100.0,982,1971.0,-0.003903458134037052,508.0,152.1,208.1
983,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,146.0,1.0,250.0,False,30000,100.0,983,1971.0,-0.003353675298257185,508.0,152.1,208.1
984,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,116.0,1.0,250.0,False,32500,100.0,984,1971.0,-0.019847160371653197,508.0,152.1,208.1
985,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,107.0,1.0,250.0,False,35000,100.0,985,1971.0,-0.024795205893671998,508.0,152.1,208.1
986,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,123.0,1.0,250.0,False,37500,100.0,986,1971.0,-0.015998680521194124,508.0,152.1,208.1
987,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,142.0,1.0,250.0,False,40000,100.0,987,1971.0,-0.005552806641376653,508.0,152.1,208.1
988,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,92.0,1.0,250.0,False,42500,100.0,988,1971.0,-0.03304194843037,508.0,152.1,208.1
989,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,90.0,1.0,250.0,False,45000,100.0,989,1971.0,-0.03414151410192973,508.0,152.1,208.1
990,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,121.0,1.0,250.0,False,47500,100.0,990,1971.0,-0.01709824619275386,508.0,152.1,208.1
991,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,150.0,1.0,250.0,False,50000,100.0,991,1971.0,-0.0011545439551377177,508.0,152.1,208.1
992,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,149.0,1.0,250.0,False,52500,100.0,992,1971.0,-0.0017043267909175846,508.0,152.1,208.1
993,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,175.0,1.0,250.0,False,55000,100.0,993,1971.0,0.012590026939358956,508.0,152.1,208.1
994,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,175.0,1.0,250.0,False,57500,100.0,994,1971.0,0.012590026939358956,508.0,152.1,208.1
995,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,226.0,1.0,250.0,False,60000,100.0,995,1971.0,0.04062895156413217,508.0,152.1,208.1
996,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,248.0,1.0,250.0,False,62500,100.0,996,1971.0,0.052724173951289234,508.0,152.1,208.1
997,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,472.0,1.0,250.0,False,65000,100.0,997,1971.0,0.17587552916597946,508.0,152.1,208.1
998,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,601.0,1.0,250.0,False,67500,100.0,998,1971.0,0.24679751498158226,508.0,152.1,208.1
999,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,551.0,1.0,250.0,False,70000,100.0,999,1971.0,0.2193083731925889,508.0,152.1,208.1
1000,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,307.0,1.0,250.0,False,72500,100.0,1000,1971.0,0.0851613612623014,508.0,152.1,208.1
1001,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,263.0,1.0,250.0,False,75000,100.0,1001,1971.0,0.06097091648798725,508.0,152.1,208.1
1002,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,108.33333333333331,2.0,250.0,False,2500,100.0,1002,1971.0,-0.024062162112632183,508.0,152.1,208.1
1003,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,127.0,2.0,250.0,False,5000,100.0,1003,1971.0,-0.013799549178074657,508.0,152.1,208.1
1004,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,120.0,2.0,250.0,False,7500,100.0,1004,1971.0,-0.017648029028533727,508.0,152.1,208.1
1005,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,143.0,2.0,250.0,False,10000,100.0,1005,1971.0,-0.005003023805596786,508.0,152.1,208.1
1006,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,158.0,2.0,250.0,False,12500,100.0,1006,1971.0,0.003243718731101218,508.0,152.1,208.1
1007,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,158.0,2.0,250.0,False,15000,100.0,1007,1971.0,0.003243718731101218,508.0,152.1,208.1
1008,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,226.0,2.0,250.0,False,17500,100.0,1008,1971.0,0.04062895156413217,508.0,152.1,208.1
1009,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,274.0,2.0,250.0,False,20000,100.0,1009,1971.0,0.06701852768156577,508.0,152.1,208.1
1010,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,241.0,2.0,250.0,False,22500,100.0,1010,1971.0,0.048875694100830175,508.0,152.1,208.1
1011,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,210.0,2.0,250.0,False,25000,100.0,1011,1971.0,0.0318324261916543,508.0,152.1,208.1
1012,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,220.0,2.0,250.0,False,27500,100.0,1012,1971.0,0.03733025454945297,508.0,152.1,208.1
1013,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,219.0,2.0,250.0,False,30000,100.0,1013,1971.0,0.0367804717136731,508.0,152.1,208.1
1014,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,216.0,2.0,250.0,False,32500,100.0,1014,1971.0,0.0351311232063335,508.0,152.1,208.1
1015,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,162.0,2.0,250.0,False,35000,100.0,1015,1971.0,0.005442850074220686,508.0,152.1,208.1
1016,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,209.0,2.0,250.0,False,37500,100.0,1016,1971.0,0.03128264335587443,508.0,152.1,208.1
1017,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,204.0,2.0,250.0,False,40000,100.0,1017,1971.0,0.028533729176975095,508.0,152.1,208.1
1018,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,191.0,2.0,250.0,False,42500,100.0,1018,1971.0,0.021386552311836827,508.0,152.1,208.1
1019,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,135.0,2.0,250.0,False,45000,100.0,1019,1971.0,-0.00940128649183572,508.0,152.1,208.1
1020,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,242.0,2.0,250.0,False,47500,100.0,1020,1971.0,0.049425476936610035,508.0,152.1,208.1
1021,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,253.0,2.0,250.0,False,50000,100.0,1021,1971.0,0.05547308813018858,508.0,152.1,208.1
1022,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,221.0,2.0,250.0,False,52500,100.0,1022,1971.0,0.03788003738523284,508.0,152.1,208.1
1023,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,212.0,2.0,250.0,False,55000,100.0,1023,1971.0,0.03293199186321403,508.0,152.1,208.1
1024,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,263.0,2.0,250.0,False,57500,100.0,1024,1971.0,0.06097091648798725,508.0,152.1,208.1
1025,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,293.0,2.0,250.0,False,60000,100.0,1025,1971.0,0.07746440156138325,508.0,152.1,208.1
1026,80000.0,203.2,False,0.95,demon_attack,0.1,0.0,False,2.0,8.0,100.0,20.0,very very sparse,257.0,2.0,250.0,False,62500,100.0,1026,1971.0,0.057672219473308035,508.0,152.1,208.1
