,ENV,Step,TIME-SIG,Reward,ACTION-BUFFER-SIZE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,FRAMESTACK,M,SEED,simple,rainbow,human,random,normalized_reward
1412,freeway,5000,0.5,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1413,freeway,5000,0.75,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1414,freeway,5000,0.9,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1415,freeway,5000,1.0,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1416,freeway,7500,0.5,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1417,freeway,7500,0.75,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1418,freeway,7500,0.9,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1419,freeway,7500,1.0,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1420,freeway,10000,0.5,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1421,freeway,10000,0.75,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1422,freeway,10000,0.9,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1423,freeway,10000,1.0,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1424,freeway,12500,0.5,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1425,freeway,12500,0.75,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1426,freeway,12500,0.9,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1427,freeway,12500,1.0,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1428,freeway,15000,0.5,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1429,freeway,15000,0.75,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1430,freeway,15000,0.9,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1431,freeway,15000,1.0,0.0,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0
1432,freeway,17500,0.5,0.04,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0013513513513513512
1433,freeway,17500,0.75,0.04,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0013513513513513512
1434,freeway,17500,0.9,0.04,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0013513513513513512
1435,freeway,17500,1.0,0.04,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.0013513513513513512
1436,freeway,20000,0.5,0.16,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.005405405405405405
1437,freeway,20000,0.75,0.16,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.005405405405405405
1438,freeway,20000,0.9,0.16,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.005405405405405405
1439,freeway,20000,1.0,0.16,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.005405405405405405
1440,freeway,22500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1441,freeway,22500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1442,freeway,22500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1443,freeway,22500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1444,freeway,25000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1445,freeway,25000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1446,freeway,25000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1447,freeway,25000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1448,freeway,27500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1449,freeway,27500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1450,freeway,27500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1451,freeway,27500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1452,freeway,30000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1453,freeway,30000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1454,freeway,30000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1455,freeway,30000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1456,freeway,32500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1457,freeway,32500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1458,freeway,32500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1459,freeway,32500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1460,freeway,35000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1461,freeway,35000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1462,freeway,35000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1463,freeway,35000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1464,freeway,37500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1465,freeway,37500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1466,freeway,37500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1467,freeway,37500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1468,freeway,40000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1469,freeway,40000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1470,freeway,40000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1471,freeway,40000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1472,freeway,42500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1473,freeway,42500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1474,freeway,42500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1475,freeway,42500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1476,freeway,45000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1477,freeway,45000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1478,freeway,45000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1479,freeway,45000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1480,freeway,47500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1481,freeway,47500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1482,freeway,47500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1483,freeway,47500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1484,freeway,50000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1485,freeway,50000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1486,freeway,50000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1487,freeway,50000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1488,freeway,52500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1489,freeway,52500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1490,freeway,52500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1491,freeway,52500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1492,freeway,55000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1493,freeway,55000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1494,freeway,55000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1495,freeway,55000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1496,freeway,57500,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1497,freeway,57500,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1498,freeway,57500,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1499,freeway,57500,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1500,freeway,60000,0.5,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1501,freeway,60000,0.75,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1502,freeway,60000,0.9,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1503,freeway,60000,1.0,0.2,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.006756756756756757
1504,freeway,62500,0.5,0.32,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.01081081081081081
1505,freeway,62500,0.75,0.32,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.01081081081081081
1506,freeway,62500,0.9,0.32,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.01081081081081081
1507,freeway,62500,1.0,0.32,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.01081081081081081
1508,freeway,65000,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1509,freeway,65000,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1510,freeway,65000,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1511,freeway,65000,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1512,freeway,67500,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1513,freeway,67500,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1514,freeway,67500,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1515,freeway,67500,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1516,freeway,70000,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1517,freeway,70000,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1518,freeway,70000,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1519,freeway,70000,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1520,freeway,72500,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1521,freeway,72500,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1522,freeway,72500,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1523,freeway,72500,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1524,freeway,75000,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1525,freeway,75000,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1526,freeway,75000,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1527,freeway,75000,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1528,freeway,77500,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1529,freeway,77500,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1530,freeway,77500,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1531,freeway,77500,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1532,freeway,80000,0.5,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1533,freeway,80000,0.75,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1534,freeway,80000,0.9,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1535,freeway,80000,1.0,0.4,80000,100,8,0.95,0,0.1,250,2,20,2,20.3,27.9,29.6,0.0,0.013513513513513514
1536,frostbite,2500,0.5,177.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.026326267712846935
1537,frostbite,2500,0.75,170.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.024733575360112427
1538,frostbite,2500,0.9,173.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.02529570207284225
1539,frostbite,2500,1.0,170.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.024546199789202482
1540,frostbite,5000,0.5,197.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0310106569855955
1541,frostbite,5000,0.75,356.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06811102002576415
1542,frostbite,5000,0.9,400.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07841667642581099
1543,frostbite,5000,1.0,347.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06604988874575478
1544,frostbite,7500,0.5,207.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.03335285162196978
1545,frostbite,7500,0.75,342.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06492563532029512
1546,frostbite,7500,0.9,370.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07157746808759809
1547,frostbite,7500,1.0,342.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06483194753484015
1548,frostbite,10000,0.5,221.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.03653823632743881
1549,frostbite,10000,0.75,359.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06886052230940391
1550,frostbite,10000,0.9,444.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08872233282585783
1551,frostbite,10000,1.0,430.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08544326033493384
1552,frostbite,12500,0.5,352.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06736151774212437
1553,frostbite,12500,0.75,342.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06492563532029512
1554,frostbite,12500,0.9,354.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06773626888394425
1555,frostbite,12500,1.0,484.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0982784869422649
1556,frostbite,15000,0.5,228.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.03822461646562829
1557,frostbite,15000,0.75,420.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0832884412694695
1558,frostbite,15000,0.9,342.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06483194753484015
1559,frostbite,15000,1.0,399.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07832298864035603
1560,frostbite,17500,0.5,231.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.03897411874926806
1561,frostbite,17500,0.75,358.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06876683452394894
1562,frostbite,17500,0.9,428.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08497482140765898
1563,frostbite,17500,1.0,432.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08609907483311864
1564,frostbite,20000,0.5,256.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.04478276144747628
1565,frostbite,20000,0.75,422.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08356950462583441
1566,frostbite,20000,0.9,283.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05105984307295936
1567,frostbite,20000,1.0,340.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06445719639302026
1568,frostbite,22500,0.5,335.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06333294296756062
1569,frostbite,22500,0.75,297.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05443260334933834
1570,frostbite,22500,0.9,341.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0646445719639302
1571,frostbite,22500,1.0,217.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.035601358472889096
1572,frostbite,25000,0.5,267.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.04731233165476051
1573,frostbite,25000,0.75,350.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06689307881484952
1574,frostbite,25000,0.9,380.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07391966272397237
1575,frostbite,25000,1.0,301.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05527579341843307
1576,frostbite,27500,0.5,240.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.04103525002927743
1577,frostbite,27500,0.75,325.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06099074833118633
1578,frostbite,27500,0.9,486.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.09855955029862982
1579,frostbite,27500,1.0,290.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.052839910996603824
1580,frostbite,30000,0.5,246.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.04234687902564704
1581,frostbite,30000,0.75,398.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07804192528399109
1582,frostbite,30000,0.9,564.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.11682866846234922
1583,frostbite,30000,1.0,347.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06604988874575478
1584,frostbite,32500,0.5,237.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.040379435531092626
1585,frostbite,32500,0.75,344.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.065300386462115
1586,frostbite,32500,0.9,619.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.12975758285513525
1587,frostbite,32500,1.0,416.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08235156341491978
1588,frostbite,35000,0.5,289.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.052465159854783935
1589,frostbite,35000,0.75,370.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0714837803021431
1590,frostbite,35000,0.9,487.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.09884061365499473
1591,frostbite,35000,1.0,290.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.052652535425693876
1592,frostbite,37500,0.5,309.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05724323691298748
1593,frostbite,37500,0.75,285.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0516219697856892
1594,frostbite,37500,0.9,737.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.1573954795643518
1595,frostbite,37500,1.0,293.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05340203770933365
1596,frostbite,40000,0.5,238.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.040660498887457555
1597,frostbite,40000,0.75,367.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07082796580395832
1598,frostbite,40000,0.9,748.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.15992504977163602
1599,frostbite,40000,1.0,439.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08759807940039817
1600,frostbite,42500,0.5,375.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07260803372760276
1601,frostbite,42500,0.75,293.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05349572549478863
1602,frostbite,42500,0.9,672.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.14221805832064643
1603,frostbite,42500,1.0,332.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06267712846937581
1604,frostbite,45000,0.5,305.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05630635905843776
1605,frostbite,45000,0.75,384.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0747628527930671
1606,frostbite,45000,0.9,476.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.09621735566225553
1607,frostbite,45000,1.0,340.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06445719639302026
1608,frostbite,47500,0.5,309.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.05724323691298748
1609,frostbite,47500,0.75,339.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.06426982082211033
1610,frostbite,47500,0.9,465.6,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.0937814732404263
1611,frostbite,47500,1.0,414.0,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.08169574891673498
1612,frostbite,50000,0.5,368.8,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07110902916032323
1613,frostbite,50000,0.75,376.4,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.07288909708396768
1614,frostbite,50000,0.9,497.2,80000,100,8,0.95,0,0.1,250,2,20,2,254.7,886.8,4334.7,65.2,0.10118280829136901
